Date,Gains,Multi Day Gains,SMA Gains,Stoch RSI,Single Day Volume,Buy
9/3/2004,-0.004,0.007,0.003,1,-0.287,0
9/7/2004,0.007,0.002,0.005,0.8,0.225,0
9/8/2004,-0.002,0.004,0,1,-0.117,0
9/9/2004,-0.001,-0.003,0.001,0.8,0.041,1
9/10/2004,0.005,0.004,0.001,0.7,-0.187,0
9/13/2004,0.003,0.008,0.002,1,0.591,0
9/14/2004,0.002,0.005,0.003,1,-0.368,-1
9/15/2004,-0.008,-0.006,-0.001,1,0.365,0
9/16/2004,0.003,-0.005,-0.001,0.4,-0.376,0
9/17/2004,0.004,0.007,0,0.6,0.409,0
9/20/2004,-0.006,-0.002,0,0.6,0.103,0
9/21/2004,0.004,-0.002,0.001,0,0.102,0
9/22/2004,-0.012,-0.008,-0.005,0.3,0.198,0
9/23/2004,-0.005,-0.018,-0.004,0,-0.101,1
9/24/2004,0.005,-0.001,-0.004,0,-0.206,-1
9/27/2004,-0.006,-0.002,-0.002,0.2,0.125,0
9/28/2004,0.005,-0.002,0.001,0,0.059,0
9/29/2004,0.005,0.01,0.001,0.2,-0.2,0
9/30/2004,-0.001,0.004,0.003,0.3,0.306,1
10/1/2004,0.017,0.016,0.007,0.3,0.443,0
10/4/2004,0.002,0.019,0.006,0.8,-0.473,0
10/5/2004,0.001,0.002,0.007,1,0.116,0
10/6/2004,0.007,0.007,0.003,1,0.146,-1
10/7/2004,-0.011,-0.004,-0.001,1,-0.069,0
10/8/2004,-0.008,-0.019,-0.004,0.6,0.317,0
10/11/2004,0.004,-0.004,-0.005,0.3,-0.61,0
10/12/2004,-0.004,0,-0.003,0.4,1.064,0
10/13/2004,-0.009,-0.013,-0.003,0.3,0.298,0
10/14/2004,-0.008,-0.017,-0.007,0.1,0.182,1
10/15/2004,0.006,-0.003,-0.004,0,-0.009,0
10/18/2004,0.004,0.009,0.001,0.2,-0.314,-1
10/19/2004,-0.008,-0.005,0.001,0.3,0.283,0
10/20/2004,-0.002,-0.01,-0.002,0.1,0.023,0
10/21/2004,0.007,0.005,-0.001,0,-0.068,0
10/22/2004,-0.011,-0.005,-0.002,0.2,-0.084,0
10/25/2004,-0.001,-0.012,-0.002,0,-0.098,1
10/26/2004,0.015,0.014,0.001,0,0.235,0
10/27/2004,0.012,0.027,0.009,0.6,0.36,-1
10/28/2004,0.003,0.015,0.01,1,-0.264,0
10/29/2004,0,0.003,0.005,1,-0.103,0
11/1/2004,0.003,0.003,0.002,1,-0.248,0
11/2/2004,0,0.003,0.001,1,0.531,0
11/3/2004,0.013,0.013,0.005,1,0.369,0
11/4/2004,0.014,0.026,0.009,1,-0.281,0
11/5/2004,0.006,0.02,0.011,1,0.143,0
11/8/2004,-0.001,0.005,0.006,1,-0.465,0
11/9/2004,-0.002,-0.003,0.001,1,0.319,0
11/10/2004,0.001,-0.001,-0.001,0.9,0.014,1
11/11/2004,0.008,0.008,0.002,0.9,-0.164,0
11/12/2004,0.008,0.016,0.006,1,0.468,0
11/15/2004,0.002,0.01,0.006,1,-0.365,-1
11/16/2004,-0.007,-0.005,0.001,1,0.134,0
11/17/2004,0.006,-0.001,0,0.6,0.361,0
11/18/2004,0.001,0.007,0,0.7,-0.415,0
11/19/2004,-0.011,-0.01,-0.001,0.7,0.704,1
11/22/2004,0.005,-0.006,-0.002,0.1,-0.308,0
11/23/2004,0.002,0.006,-0.001,0.2,0.117,0
11/24/2004,0.002,0.004,0.003,0.2,-0.292,-1
11/26/2004,-0.001,0.002,0.001,0.3,-0.479,0
11/29/2004,-0.005,-0.005,-0.001,0.3,2.968,0
11/30/2004,0.001,-0.004,-0.002,0,-0.127,1
12/1/2004,0.011,0.012,0.002,0,-0.071,0
12/2/2004,0.001,0.012,0.004,0.5,0.206,-1
12/3/2004,-0.001,0,0.004,0.5,-0.184,0
12/6/2004,0,-0.001,0,0.4,-0.327,0
12/7/2004,-0.009,-0.01,-0.003,0.6,0.576,1
12/8/2004,0.006,-0.004,-0.001,0,-0.157,0
12/9/2004,0.004,0.009,0,0.3,0.388,0
12/10/2004,0.001,0.005,0.004,0.6,-0.215,0
12/13/2004,0.009,0.01,0.005,0.6,-0.194,-1
12/14/2004,0.003,0.012,0.004,1,0.077,0
12/15/2004,0.001,0.004,0.004,1,0.125,0
12/16/2004,-0.001,0,0.001,1,0.106,0
12/17/2004,-0.007,-0.007,-0.002,1,0.37,1
12/20/2004,0,-0.006,-0.003,0.1,-0.333,0
12/21/2004,0.008,0.008,0,0.1,-0.299,0
12/22/2004,0.002,0.01,0.003,0.4,-0.048,0
12/23/2004,0.001,0.003,0.004,0.5,-0.186,-1
12/27/2004,-0.002,-0.001,0,0.6,0.168,1
12/28/2004,0.005,0.003,0.001,0.4,-0.218,0
12/29/2004,0.001,0.007,0.001,0.7,-0.033,-1
12/30/2004,-0.002,0,0.001,0.7,-0.069,0
12/31/2004,-0.002,-0.004,-0.001,0.5,0.359,0
1/3/2005,-0.005,-0.007,-0.003,0.3,0.946,0
1/4/2005,-0.012,-0.017,-0.006,0,0.241,0
1/5/2005,-0.007,-0.019,-0.008,0,-0.051,1
1/6/2005,0.005,-0.002,-0.005,0,-0.272,0
1/7/2005,-0.001,0.004,-0.001,0.2,0.168,0
1/10/2005,0.005,0.003,0.003,0.1,0.013,-1
1/11/2005,-0.007,-0.002,-0.001,0.3,0.116,0
1/12/2005,0.003,-0.004,0,0.1,0.152,0
1/13/2005,-0.008,-0.005,-0.004,0.2,-0.236,1
1/14/2005,0.005,-0.003,0,0,-0.243,0
1/18/2005,0.01,0.016,0.002,0.2,0.365,-1
1/19/2005,-0.01,0,0.002,0.5,-0.052,0
1/20/2005,-0.006,-0.016,-0.002,0.3,0.325,0
1/21/2005,-0.006,-0.012,-0.007,0.1,-0.123,0
1/24/2005,-0.002,-0.008,-0.005,0,-0.075,1
1/25/2005,0.003,0.001,-0.002,0,0.168,0
1/26/2005,0.003,0.006,0.001,0.2,-0.162,0
1/27/2005,0.002,0.005,0.003,0.3,-0.023,0
1/28/2005,0,0.002,0.002,0.4,0.087,-1
1/31/2005,0.006,0.006,0.003,0.4,-0.135,0
2/1/2005,0.006,0.013,0.004,0.8,-0.051,0
2/2/2005,0.003,0.009,0.005,1,0.053,0
2/3/2005,-0.003,0,0.002,1,-0.069,0
2/4/2005,0.011,0.008,0.004,0.9,0.024,0
2/7/2005,-0.001,0.009,0.002,1,-0.092,0
2/8/2005,0.001,0,0.004,1,-0.135,0
2/9/2005,-0.007,-0.006,-0.002,1,0.408,1
2/10/2005,0.004,-0.004,-0.001,0.7,-0.17,0
2/11/2005,0.009,0.012,0.002,0.8,0.159,0
2/14/2005,-0.001,0.008,0.004,1,-0.39,0
2/15/2005,0.004,0.003,0.004,1,0.352,-1
2/16/2005,0.001,0.004,0.001,1,0.266,0
2/17/2005,-0.008,-0.007,-0.001,1,0.047,0
2/18/2005,0.001,-0.007,-0.002,0.4,-0.179,0
2/22/2005,-0.015,-0.014,-0.007,0.3,0.691,1
2/23/2005,0.007,-0.008,-0.002,0,-0.154,0
2/24/2005,0.007,0.014,0,0.3,0.004,0
2/25/2005,0.01,0.017,0.008,0.5,-0.112,-1
2/28/2005,-0.007,0.003,0.003,0.8,0.139,1
3/1/2005,0.005,-0.002,0.003,0.6,-0.318,0
3/2/2005,0,0.004,-0.001,0.7,0.358,0
3/3/2005,0,0,0.002,0.7,-0.047,-1
3/4/2005,0.012,0.013,0.004,0.7,-0.083,0
3/7/2005,0,0.013,0.004,1,-0.227,-1
3/8/2005,-0.004,-0.003,0.003,1,0.021,0
3/9/2005,-0.011,-0.015,-0.005,0.8,0.651,0
3/10/2005,0.002,-0.009,-0.004,0.4,-0.111,0
3/11/2005,-0.007,-0.005,-0.005,0.5,-0.11,0
3/14/2005,0.006,-0.001,0,0.2,-0.373,0
3/15/2005,-0.008,-0.002,-0.003,0.3,0.718,0
3/16/2005,-0.008,-0.017,-0.003,0,0.199,0
3/17/2005,0.002,-0.006,-0.005,0,-0.164,0
3/18/2005,-0.003,-0.001,-0.003,0.1,-0.038,0
3/21/2005,-0.004,-0.007,-0.002,0,0.017,0
3/22/2005,-0.01,-0.014,-0.006,0,0.51,0
3/23/2005,0.001,-0.009,-0.004,0,-0.234,0
3/24/2005,0.001,0.002,-0.003,0,-0.267,0
3/28/2005,0.001,0.003,0.001,0.1,-0.099,0
3/29/2005,-0.007,-0.005,-0.002,0.1,0.522,1
3/30/2005,0.014,0.007,0.003,0,-0.129,-1
3/31/2005,-0.002,0.012,0.002,0.6,0.042,0
4/1/2005,-0.004,-0.006,0.003,0.5,0.475,1
4/4/2005,0.002,-0.003,-0.001,0.4,-0.249,0
4/5/2005,0.005,0.006,0.001,0.7,-0.345,0
4/6/2005,0.003,0.008,0.003,1,0.137,0
4/7/2005,0.005,0.009,0.004,1,-0.123,-1
4/8/2005,-0.01,-0.005,-0.001,1,0.365,1
4/11/2005,0.001,-0.01,-0.001,0.6,-0.295,0
4/12/2005,0.005,0.006,-0.001,0.7,0.917,-1
4/13/2005,-0.012,-0.007,-0.002,0.9,-0.234,0
4/14/2005,-0.013,-0.025,-0.007,0.5,0.457,0
4/15/2005,-0.014,-0.027,-0.013,0.1,0.339,1
4/18/2005,0.003,-0.011,-0.008,0,-0.223,0
4/19/2005,0.008,0.011,-0.001,0.1,-0.351,-1
4/20/2005,-0.014,-0.006,-0.001,0.4,0.659,1
4/21/2005,0.019,0.005,0.004,0.1,-0.193,-1
4/22/2005,-0.004,0.016,0,0.6,0.022,0
4/25/2005,0.007,0.003,0.007,0.6,-0.412,0
4/26/2005,-0.01,-0.003,-0.002,0.7,0.389,1
4/27/2005,0.004,-0.006,0,0.5,0.158,-1
4/28/2005,-0.013,-0.009,-0.006,0.7,-0.138,1
4/29/2005,0.014,0.001,0.002,0.5,0.435,0
5/2/2005,0.006,0.019,0.002,0.8,-0.461,0
5/3/2005,0.002,0.007,0.007,1,0.535,0
5/4/2005,0.008,0.009,0.005,1,-0.057,0
5/5/2005,0,0.007,0.003,1,0.196,-1
5/6/2005,-0.003,-0.003,0.002,1,-0.304,1
5/9/2005,0.006,0.003,0.001,0.9,-0.351,-1
5/10/2005,-0.01,-0.004,-0.002,1,0.705,1
5/11/2005,0.005,-0.005,0,0.6,0.228,-1
5/12/2005,-0.011,-0.006,-0.005,0.8,0.038,0
5/13/2005,-0.002,-0.013,-0.003,0.4,-0.103,1
5/16/2005,0.009,0.007,-0.001,0.4,-0.423,0
5/17/2005,0.007,0.016,0.005,0.7,0.241,0
5/18/2005,0.01,0.017,0.009,0.9,0.276,0
5/19/2005,0.004,0.015,0.007,1,-0.208,-1
5/20/2005,-0.001,0.003,0.004,1,-0.25,1
5/23/2005,0.006,0.004,0.003,0.9,0.101,-1
5/24/2005,-0.002,0.003,0.001,1,-0.008,0
5/25/2005,-0.001,-0.003,0.001,0.9,-0.06,1
5/26/2005,0.005,0.005,0.001,0.9,-0.091,0
5/27/2005,0.002,0.007,0.002,1,-0.431,-1
5/31/2005,-0.006,-0.005,0,1,0.764,1
6/1/2005,0.009,0.002,0.002,0.7,0.605,0
6/2/2005,0.002,0.011,0.002,1,-0.43,-1
6/3/2005,-0.005,-0.003,0.002,1,0.536,0
6/6/2005,-0.001,-0.006,-0.001,0.7,-0.409,0
6/7/2005,0.001,0,-0.002,0.5,0.845,0
6/8/2005,-0.002,-0.001,-0.001,0.2,-0.295,1
6/9/2005,0.005,0.003,0.001,0,0.208,0
6/10/2005,-0.002,0.002,0,0.5,-0.356,0
6/13/2005,0.003,0.001,0.002,0.1,0.354,0
6/14/2005,0.002,0.005,0.001,0.5,-0.314,0
6/15/2005,0.002,0.004,0.002,0.7,0.571,0
6/16/2005,0.003,0.004,0.002,1,-0.125,0
6/17/2005,0.004,0.006,0.003,1,0.107,-1
6/20/2005,0,0.004,0.002,1,-0.204,0
6/21/2005,0.001,0.001,0.002,1,-0.028,0
6/22/2005,0.001,0.001,0.001,1,0.161,1
6/23/2005,-0.014,-0.013,-0.004,1,0.343,0
6/24/2005,-0.007,-0.021,-0.007,0,-0.058,-1
6/27/2005,0.001,-0.006,-0.007,0,-0.177,1
6/28/2005,0.008,0.01,0.001,0.1,-0.145,-1
6/29/2005,-0.003,0.006,0.002,0.4,0.028,0
6/30/2005,-0.005,-0.008,0,0.3,0.472,1
7/1/2005,0.003,-0.003,-0.002,0.1,-0.202,0
7/5/2005,0.008,0.011,0.002,0.2,0.036,-1
7/6/2005,-0.008,0,0.001,0.5,0.016,1
7/7/2005,0.004,-0.004,0.001,0.2,0.972,0
7/8/2005,0.011,0.015,0.002,0.4,-0.376,0
7/11/2005,0.005,0.017,0.007,0.7,-0.23,0
7/12/2005,0.003,0.008,0.006,0.8,0.044,0
7/13/2005,0.001,0.004,0.003,0.9,-0.206,0
7/14/2005,0.004,0.005,0.003,1,0.545,0
7/15/2005,-0.001,0.003,0.001,1,-0.119,-1
7/18/2005,-0.004,-0.005,0,1,0.009,1
7/19/2005,0.005,0.001,0,0.8,0.045,0
7/20/2005,0.003,0.009,0.001,0.9,0.174,-1
7/21/2005,-0.006,-0.002,0.001,1,0.455,0
7/22/2005,0.007,0.001,0.001,0.7,-0.48,0
7/25/2005,-0.003,0.004,-0.001,0.9,0.089,1
7/26/2005,0.001,-0.002,0.002,0.7,-0.254,0
7/27/2005,0.004,0.005,0.001,0.7,0.01,0
7/28/2005,0.006,0.01,0.004,0.8,0.109,-1
7/29/2005,-0.007,0,0.001,1,0.302,0
8/1/2005,-0.001,-0.007,-0.001,0.1,-0.352,1
8/2/2005,0.006,0.005,-0.001,0,0.117,0
8/3/2005,0.003,0.009,0.003,0.5,-0.184,-1
8/4/2005,-0.008,-0.005,0,0.7,0.381,0
8/5/2005,-0.007,-0.015,-0.004,0,0.054,0
8/8/2005,-0.002,-0.009,-0.006,0,-0.112,1
8/9/2005,0.006,0.004,-0.001,0,-0.009,0
8/10/2005,0,0.006,0.001,0.3,0.545,0
8/11/2005,0.004,0.003,0.003,0.2,-0.196,-1
8/12/2005,-0.006,-0.002,-0.001,0.4,-0.065,1
8/15/2005,0.006,0,0.001,0.1,-0.339,-1
8/16/2005,-0.013,-0.007,-0.004,0.3,0.987,0
8/17/2005,0,-0.013,-0.002,0,-0.134,0
8/18/2005,0,0,-0.004,0,-0.143,0
8/19/2005,0.002,0.002,0.001,0,-0.254,0
8/22/2005,0,0.002,0.001,0.1,0.755,0
8/23/2005,-0.002,-0.002,0,0.1,-0.211,0
8/24/2005,-0.009,-0.011,-0.004,0,0.434,0
8/25/2005,0.004,-0.005,-0.002,0,-0.55,0
8/26/2005,-0.007,-0.003,-0.004,0.2,0.739,1
8/29/2005,0.008,0.001,0.002,0,-0.093,-1
8/30/2005,-0.005,0.002,-0.001,0.4,0.32,1
8/31/2005,0.013,0.007,0.005,0.2,0.388,-1
9/1/2005,-0.001,0.012,0.002,0.8,-0.276,1
9/2/2005,-0.002,-0.003,0.003,0.7,-0.361,0
9/6/2005,0.012,0.01,0.003,0.9,0.201,0
9/7/2005,0.002,0.013,0.004,1,-0.271,-1
9/8/2005,-0.003,-0.002,0.004,1,-0.064,1
9/9/2005,0.009,0.006,0.003,0.9,0.103,-1
9/12/2005,-0.002,0.007,0.001,1,-0.234,0
9/13/2005,-0.006,-0.008,0,0.9,0.77,0
9/14/2005,-0.004,-0.009,-0.004,0.7,-0.013,1
9/15/2005,0,-0.004,-0.003,0.6,0.268,0
9/16/2005,0.007,0.007,0.001,0.6,0.031,-1
9/19/2005,-0.003,0.004,0.001,0.6,-0.293,0
9/20/2005,-0.008,-0.012,-0.001,0.5,0.583,0
9/21/2005,-0.009,-0.018,-0.007,0,0.118,1
9/22/2005,0.004,-0.006,-0.004,0,-0.104,0
9/23/2005,0.001,0.004,-0.001,0.1,-0.298,0
9/26/2005,0.001,0.002,0.002,0.2,0.186,0
9/27/2005,0,0.001,0.001,0.2,-0.061,0
9/28/2005,0.001,0.001,0.001,0.2,-0.114,0
9/29/2005,0.008,0.009,0.003,0.3,0.136,0
9/30/2005,0.003,0.011,0.004,0.6,-0.282,-1
10/3/2005,-0.004,0,0.002,1,0.066,0
10/4/2005,-0.011,-0.015,-0.004,0.8,0.192,0
10/5/2005,-0.013,-0.024,-0.009,0.2,0.745,0
10/6/2005,-0.004,-0.017,-0.009,0,0.329,0
10/7/2005,0.003,0,-0.005,0,-0.463,0
10/10/2005,-0.008,-0.005,-0.003,0.2,-0.304,0
10/11/2005,-0.001,-0.01,-0.002,0,0.436,0
10/12/2005,-0.008,-0.009,-0.006,0,0.329,0
10/13/2005,-0.001,-0.008,-0.003,0,-0.015,1
10/14/2005,0.011,0.01,0.001,0,-0.105,0
10/17/2005,0.004,0.014,0.005,0.4,-0.232,-1
10/18/2005,-0.011,-0.007,0.001,0.5,0.101,1
10/19/2005,0.017,0.006,0.003,0.3,0.554,-1
10/20/2005,-0.018,-0.001,-0.004,0.7,0.132,1
10/21/2005,0.004,-0.014,0.001,0.5,-0.268,0
10/24/2005,0.015,0.019,0,0.7,-0.262,-1
10/25/2005,-0.002,0.013,0.006,1,0.074,0
10/26/2005,-0.003,-0.005,0.003,1,0.056,0
10/27/2005,-0.011,-0.014,-0.005,0.9,-0.176,1
10/28/2005,0.014,0.004,0,0.7,0.086,-1
10/31/2005,0.003,0.017,0.002,1,0.074,0
11/1/2005,0.003,0.006,0.007,1,-0.146,0
11/2/2005,0.01,0.013,0.005,1,0.115,0
11/3/2005,0.004,0.015,0.006,1,0.147,0
11/4/2005,-0.001,0.003,0.004,1,-0.303,0
11/7/2005,0.001,0,0.001,1,-0.209,0
11/8/2005,0,0.001,0,1,-0.099,0
11/9/2005,0.001,0.001,0.001,1,0.368,0
11/10/2005,0.008,0.009,0.003,1,0.371,0
11/11/2005,0.003,0.011,0.004,1,-0.559,0
11/14/2005,-0.001,0.003,0.003,1,0.293,0
11/15/2005,-0.004,-0.004,-0.001,1,0.543,0
11/16/2005,0.002,-0.002,-0.001,0.8,-0.265,1
11/17/2005,0.009,0.011,0.002,0.8,0.09,-1
11/18/2005,0.004,0.013,0.005,1,0.3,0
11/21/2005,0.005,0.009,0.006,1,-0.309,0
11/22/2005,0.004,0.009,0.004,1,0.328,0
11/23/2005,0.006,0.01,0.005,1,-0.235,0
11/25/2005,0.001,0.007,0.004,1,-0.7,0
11/28/2005,-0.007,-0.006,0,1,2.569,0
11/29/2005,-0.001,-0.008,-0.002,0.5,-0.051,0
11/30/2005,-0.005,-0.006,-0.004,0.4,0.082,1
12/1/2005,0.01,0.005,0.001,0,0.169,-1
12/2/2005,0.001,0.011,0.002,0.4,-0.287,0
12/5/2005,-0.002,-0.001,0.003,0.4,0.269,0
12/6/2005,0.002,0,0,0.3,-0.023,0
12/7/2005,-0.006,-0.004,-0.002,0.3,0.153,1
12/8/2005,-0.001,-0.006,-0.002,0,-0.063,0
12/9/2005,0.003,0.002,-0.001,0,-0.189,0
12/12/2005,0.001,0.004,0.001,0.1,-0.046,0
12/13/2005,0.007,0.008,0.004,0.2,0.832,0
12/14/2005,0.004,0.011,0.004,0.4,-0.274,-1
12/15/2005,-0.003,0.001,0.003,0.6,-0.132,0
12/16/2005,-0.003,-0.006,-0.001,0.6,-0.173,0
12/19/2005,-0.005,-0.008,-0.004,0,0.054,1
12/20/2005,0.001,-0.004,-0.002,0,-0.044,0
12/21/2005,0.002,0.003,-0.001,0.1,0.112,0
12/22/2005,0.005,0.007,0.003,0.1,-0.378,0
12/23/2005,0.001,0.006,0.003,0.4,-0.132,-1
12/27/2005,-0.01,-0.01,-0.001,0.4,0.591,0
12/28/2005,0.002,-0.008,-0.002,0,-0.309,0
12/29/2005,-0.004,-0.002,-0.004,0.1,0.066,0
12/30/2005,-0.005,-0.01,-0.002,0,0.362,1
1/3/2006,0.018,0.012,0.003,0,0.641,-1
1/4/2006,0.005,0.022,0.006,0.5,-0.292,0
1/5/2006,0.001,0.005,0.008,0.6,-0.088,1
1/6/2006,0.008,0.009,0.005,0.7,0.329,0
1/9/2006,0.003,0.011,0.004,1,-0.308,0
1/10/2006,0.001,0.004,0.004,1,0.033,0
1/11/2006,0.003,0.004,0.002,1,0.103,-1
1/12/2006,-0.004,-0.001,0,1,-0.183,0
1/13/2006,-0.001,-0.005,-0.001,0.8,0.107,0
1/17/2006,-0.003,-0.004,-0.003,0.8,0.161,0
1/18/2006,-0.004,-0.007,-0.003,0.7,0.442,1
1/19/2006,0.004,0,-0.001,0.5,0.086,-1
1/20/2006,-0.018,-0.014,-0.006,0.6,0.41,1
1/23/2006,0.004,-0.015,-0.003,0.1,-0.417,0
1/24/2006,0.001,0.005,-0.004,0.1,-0.209,0
1/25/2006,0.001,0.002,0.002,0.2,0.655,0
1/26/2006,0.006,0.006,0.003,0.2,-0.188,0
1/27/2006,0.009,0.015,0.005,0.4,-0.077,-1
1/30/2006,-0.001,0.008,0.005,0.6,-0.487,0
1/31/2006,-0.007,-0.008,0,0.6,1.164,1
2/1/2006,0.007,0,0,0.3,-0.129,-1
2/2/2006,-0.012,-0.005,-0.004,0.7,0.316,0
2/3/2006,-0.005,-0.017,-0.003,0.2,0.029,0
2/6/2006,0.003,-0.002,-0.005,0.1,-0.471,0
2/7/2006,-0.009,-0.006,-0.004,0.2,0.565,1
2/8/2006,0.009,0,0.001,0,-0.166,-1
2/9/2006,-0.002,0.007,-0.001,0.4,0.044,0
2/10/2006,0.002,0,0.003,0.3,0.04,0
2/13/2006,-0.002,0,-0.001,0.4,-0.189,1
2/14/2006,0.011,0.009,0.004,0.3,0.739,0
2/15/2006,0.004,0.014,0.004,0.8,-0.06,0
2/16/2006,0.007,0.011,0.007,0.9,-0.286,-1
2/17/2006,-0.003,0.005,0.003,1,-0.339,0
2/21/2006,-0.002,-0.005,0.001,0.9,0.152,0
2/22/2006,0.006,0.004,0,0.8,-0.089,0
2/23/2006,-0.001,0.005,0.001,1,0.026,0
2/24/2006,0.003,0.001,0.003,0.9,-0.153,0
2/27/2006,0,0.003,0.001,1,-0.025,0
2/28/2006,-0.01,-0.009,-0.002,1,1.075,1
3/1/2006,0.009,-0.001,0,0.4,-0.346,0
3/2/2006,0,0.009,0,0.8,0.247,-1
3/3/2006,-0.005,-0.005,0.001,0.8,0.21,0
3/6/2006,-0.005,-0.009,-0.003,0.5,-0.217,0
3/7/2006,-0.002,-0.006,-0.004,0,0.075,0
3/8/2006,0.002,0.001,-0.002,0,0.08,0
3/9/2006,-0.007,-0.005,-0.002,0.2,-0.156,1
3/10/2006,0.009,0.003,0.001,0,0.074,0
3/13/2006,0.002,0.011,0.001,0.5,-0.248,0
3/14/2006,0.01,0.012,0.007,0.6,0.536,0
3/15/2006,0.004,0.015,0.005,1,-0.236,0
3/16/2006,0.002,0.007,0.005,1,0.227,-1
3/17/2006,0.001,0.003,0.002,1,-0.278,0
3/20/2006,-0.002,-0.001,0,0.8,-0.037,0
3/21/2006,-0.006,-0.008,-0.002,0.8,0.913,0
3/22/2006,0.006,0,-0.001,0.5,-0.408,0
3/23/2006,-0.002,0.004,-0.001,0.7,-0.095,0
3/24/2006,0.001,-0.001,0.002,0.6,-0.075,0
3/27/2006,-0.001,-0.001,-0.001,0.6,-0.247,0
3/28/2006,-0.006,-0.008,-0.002,0.5,1.524,0
3/29/2006,0.006,0,0,0.2,-0.251,0
3/30/2006,-0.002,0.004,-0.001,0.3,0.147,0
3/31/2006,0,-0.002,0.001,0.2,-0.108,0
4/3/2006,-0.001,-0.001,-0.001,0.3,-0.021,1
4/4/2006,0.006,0.006,0.002,0.2,-0.111,0
4/5/2006,0.003,0.01,0.003,0.6,-0.077,0
4/6/2006,-0.001,0.002,0.003,0.9,0.144,-1
4/7/2006,-0.01,-0.011,-0.003,0.9,0.385,0
4/10/2006,0.002,-0.009,-0.003,0,-0.482,0
4/11/2006,-0.008,-0.007,-0.005,0.1,0.754,0
4/12/2006,0.002,-0.007,-0.001,0,-0.409,0
4/13/2006,-0.001,0.001,-0.002,0.1,0.186,0
4/17/2006,0,-0.002,0,0,0.257,1
4/18/2006,0.016,0.015,0.005,0,0.442,0
4/19/2006,0.002,0.018,0.006,0.8,-0.057,0
4/20/2006,0.001,0.003,0.006,0.9,-0.014,-1
4/21/2006,0,0.002,0.001,1,-0.159,0
4/24/2006,-0.002,-0.002,0,1,-0.274,0
4/25/2006,-0.004,-0.006,-0.002,0.8,0.605,0
4/26/2006,0,-0.004,-0.002,0.6,-0.203,1
4/27/2006,0.005,0.005,0,0.6,0.851,0
4/28/2006,0.003,0.008,0.003,0.9,-0.551,-1
5/1/2006,-0.008,-0.005,0,1,0.164,1
5/2/2006,0.008,-0.001,0.001,0.5,-0.245,-1
5/3/2006,-0.004,0.004,-0.001,0.8,0.24,1
5/4/2006,0.004,0,0.003,0.6,-0.294,0
5/5/2006,0.009,0.012,0.003,0.8,0.458,-1
5/8/2006,-0.001,0.008,0.004,1,-0.52,0
5/9/2006,0.002,0.001,0.003,0.9,-0.005,0
5/10/2006,-0.001,0.001,0,1,1.156,0
5/11/2006,-0.012,-0.013,-0.004,0.9,0.252,0
5/12/2006,-0.013,-0.025,-0.009,0,0.138,0
5/15/2006,0.002,-0.011,-0.008,0,-0.084,0
5/16/2006,-0.001,0.001,-0.004,0.1,-0.261,0
5/17/2006,-0.019,-0.02,-0.006,0,1.33,0
5/18/2006,-0.005,-0.024,-0.008,0,-0.393,1
5/19/2006,0.007,0.002,-0.006,0,0.414,-1
5/22/2006,-0.008,-0.001,-0.002,0.2,-0.108,0
5/23/2006,-0.008,-0.015,-0.003,0.1,-0.17,1
5/24/2006,0.008,0,-0.003,0,0.83,0
5/25/2006,0.012,0.02,0.004,0.2,-0.531,0
5/26/2006,0.005,0.018,0.008,0.4,-0.202,-1
5/30/2006,-0.018,-0.013,0,0.5,0.15,1
5/31/2006,0.011,-0.007,-0.001,0.3,0.2,0
6/1/2006,0.01,0.021,0.001,0.8,-0.152,0
6/2/2006,0.002,0.012,0.008,1,0.244,-1
6/5/2006,-0.015,-0.013,-0.001,1,-0.061,0
6/6/2006,-0.002,-0.017,-0.005,0.7,0.516,0
6/7/2006,-0.007,-0.01,-0.008,0.6,-0.168,0
6/8/2006,-0.001,-0.008,-0.003,0.5,0.887,0
6/9/2006,-0.003,-0.004,-0.004,0.5,-0.537,0
6/12/2006,-0.011,-0.014,-0.005,0.4,0.009,0
6/13/2006,-0.012,-0.022,-0.009,0.2,0.938,1
6/14/2006,0.008,-0.004,-0.005,0,-0.119,0
6/15/2006,0.021,0.029,0.006,0.2,-0.18,-1
6/16/2006,-0.007,0.014,0.007,0.8,-0.297,0
6/19/2006,-0.008,-0.015,0.002,0.6,0.016,1
6/20/2006,0.003,-0.004,-0.004,0.4,-0.316,0
6/21/2006,0.007,0.011,0.001,0.5,0.145,0
6/22/2006,-0.004,0.003,0.002,0.7,-0.006,0
6/23/2006,0,-0.005,0.001,0.8,-0.274,0
6/26/2006,0.004,0.004,0,0.8,-0.3,-1
6/27/2006,-0.009,-0.004,-0.002,0.9,0.841,1
6/28/2006,0.007,-0.002,0.001,0.7,-0.106,0
6/29/2006,0.02,0.027,0.006,0.9,0.774,0
6/30/2006,0,0.02,0.009,1,-0.51,-1
7/3/2006,0.004,0.004,0.008,1,-0.559,0
7/5/2006,-0.006,-0.002,-0.001,1,1.913,0
7/6/2006,0.003,-0.003,0,0.8,-0.281,0
7/7/2006,-0.007,-0.004,-0.003,0.9,0.629,1
7/10/2006,0.002,-0.005,-0.001,0.7,-0.253,0
7/11/2006,0.004,0.006,0,0.7,0.208,-1
7/12/2006,-0.011,-0.006,-0.002,0.9,0.121,0
7/13/2006,-0.016,-0.027,-0.008,0.4,0.24,0
7/14/2006,-0.004,-0.02,-0.01,0,0.008,0
